aalScore,score
0.01453090576321026,-127.0223388671875
0.010440737803793485,-90.76716613769531
0.017139761697328892,-69.28178405761719
0.003557431617170781,-74.64250183105469
0.0018348377509524833,-82.46966552734375
0.008390335849775445,-66.66850280761719
0.014533086133681962,-116.326171875
0.010135003320789251,-102.56243133544922
0.0026728791660661686,-69.86795043945312
0.010512042790043905,-54.44684600830078
0.008555368602559366,-54.91987609863281
0.001572235821415684,-52.47203063964844
0.0014765313164050063,-146.70130920410156
0.025282966493910566,-65.01992797851562
0.030556029074599714,-61.30829620361328
0.013474839221471562,-101.24972534179688
0.015734616315435143,-108.45449829101562
0.002753284907094565,-101.36022186279297
0.007036010225287247,-64.85005187988281
0.020732004106183453,-72.25459289550781
0.00659890189951113,-94.98828125
0.006412046902299786,-101.52845764160156
0.01368435953112574,-95.90685272216797
0.01029034020987376,-78.37147521972656
0.014303845224249774,-92.88328552246094
0.008019255931370142,-98.14152526855469
0.004518470860268484,-68.26904296875
0.006450704491536282,-89.48751831054688
0.0077480521852638555,-61.392120361328125
0.00630741950820722,-106.36431884765625
0.003950934079919858,-71.28733825683594
0.0018849296616562674,-70.2188720703125
0.0023459922330108483,-108.59208679199219
0.004438680118757161,-61.471832275390625
0.006074310426433988,-75.94334411621094
0.0037650947587787877,-86.08656311035156
0.013259103734112187,-75.54644775390625
0.00791115668465489,-84.04743957519531
0.003153739840407115,-89.59874725341797
0.008803195724697859,-50.48307800292969
0.005578097554584367,-61.95520782470703
0.008227826668557536,-108.53766632080078
0.01724875132962146,-108.7962875366211
0.005088701280784991,-77.2022705078125
0.012227736981958982,-52.312957763671875
0.0031448701077463684,-81.73176574707031
0.0020781849435939003,-75.3802490234375
0.005592047138275525,-98.5349349975586
0.0046332158369192895,-53.80992126464844
0.006081781742617096,-93.67815399169922
0.007439943085172439,-75.15972900390625
0.007141871388947783,-65.50254821777344
0.007112716563289235,-84.36297607421875
0.0059360917076718015,-86.89706420898438
0.004962454177286572,-86.78558349609375
0.005300037516528193,-71.31939697265625
0.003708904014662224,-109.39413452148438
0.006150994163850649,-100.85739135742188
0.011546610542904973,-66.6492919921875
0.005729913805151834,-95.12136840820312
0.00822813815710587,-60.66087341308594
0.006788484342388294,-101.11380004882812
0.010972135076852069,-87.24996185302734
0.004191039232966655,-99.59963989257812
0.005671949669978478,-82.4806900024414
0.0029726131163758905,-81.68295288085938
0.0020490405491182767,-120.69613647460938
0.01166171098597559,-71.19735717773438
0.005391829020176466,-83.24076843261719
0.00919313743658507,-76.53773498535156
0.005357741972746938,-96.55767822265625
0.011195559027499387,-120.35235595703125
0.004252316756420189,-63.73492431640625
0.02036778354527398,-77.5748062133789
0.0020631003394413626,-73.396240234375
0.0028669513364626975,-129.42391967773438
0.010367583428315891,-71.5948486328125
0.004745105358717006,-93.09050750732422
0.003927112992147253,-126.82815551757812
0.012766392901795527,-81.55268859863281
0.004205554253613678,-121.43045043945312
0.0164798065497255,-83.39561462402344
0.010203117916643304,-70.65882110595703
0.01078639897315103,-114.47245788574219
0.040020788496849556,-66.55215454101562
0.012477135552456173,-89.62417602539062
0.005186109825405586,-59.519065856933594
0.010194542458122818,-102.72450256347656
0.00756626388213136,-110.81683349609375
0.0037099855306234083,-91.17805480957031
0.004565435741749546,-64.12030029296875
0.005008291548449719,-49.03294372558594
0.0031814904003946635,-108.80767822265625
0.0039043215145670995,-85.24114227294922
0.004752699406551255,-84.53057861328125
0.004964193329617683,-107.69198608398438
0.002276194310266523,-80.86087036132812
0.005806752264131686,-82.30073547363281
0.010985653553434274,-108.53079986572266
0.004070820105493846,-83.5840072631836
0.0043876744205583115,-112.811279296875
0.007659714409059474,-64.88587951660156
0.007368388482862488,-97.35759735107422
0.011884273983574932,-82.35111236572266
0.0052051037400134325,-106.78229522705078
0.008024458991001343,-139.1742706298828
0.008376240392131645,-102.633056640625
0.004257745152267505,-112.31976318359375
0.005823662878089225,-106.45967102050781
0.014529922061785093,-83.76116943359375
0.008177779660806038,-105.93777465820312
0.008577091984475404,-101.27597045898438
0.013886914179447192,-81.35064697265625
0.0045858679092632935,-98.84271240234375
0.0025930983036952042,-96.21817016601562
0.009110422604941385,-75.85233306884766
0.00959856334717828,-116.10067749023438
0.008226408314188012,-79.1656723022461
0.004434686592871126,-43.86131286621094
0.009969461841153477,-70.44589233398438
0.013740331549455165,-71.43620300292969
0.009786115832017672,-45.610870361328125
0.008555205823313304,-86.09710693359375
0.007754140370323846,-97.17926025390625
0.009829209027190849,-90.14109802246094
0.020868239516718727,-106.5055160522461
0.016758567173920807,-75.05168151855469
0.004849855014833295,-69.97442626953125
0.004700992107625003,-71.49040222167969
0.004864918160325767,-73.19489288330078
0.00753220948204858,-97.95008087158203
0.007880375366710799,-103.037353515625
0.017341561032004633,-112.81365966796875
0.013517516953879427,-69.24929809570312
0.005176283509051365,-79.89678955078125
0.005077129371818928,-63.27412414550781
0.016937108736563393,-68.53486633300781
0.004049834287725359,-99.16108703613281
0.010015308221614139,-127.21223449707031
0.005192494577342413,-87.26367950439453
0.007273328750141734,-93.53691101074219
0.004823506313483183,-79.80133819580078
0.005930899096419187,-87.85479736328125
0.004727987267896513,-79.23115539550781
0.003580045335108498,-91.3729019165039
0.007648343024904199,-62.57568359375
0.00571380490381853,-73.5205078125
0.018671830500635485,-109.31179809570312
0.011940995049100683,-68.01697540283203
0.009373031660062148,-126.5909423828125
0.0113317696413487,-81.66915893554688
0.006063485535657106,-61.13622283935547
0.00768306865644743,-79.61149597167969
0.0038928433656295084,-98.96978759765625
0.003318199432410482,-97.566162109375
0.006071958012193766,-85.74058532714844
0.01272001823864058,-87.48123168945312
0.0039037023203118545,-83.20904541015625
0.0059573927079589585,-131.19366455078125
0.004574790409485621,-51.01116943359375
0.003305820681344664,-68.65213012695312
0.005704841879085916,-74.21611785888672
0.009200192596044663,-96.55270385742188
0.009924110915999878,-98.43251037597656
0.003982328394504897,-90.85415649414062
0.011738422194197405,-105.16288757324219
0.007321603149552072,-66.2633285522461
0.0032760581271812266,-137.35821533203125
0.00451557440238147,-91.29423522949219
0.004425772807087059,-82.65583801269531
0.017850558187096587,-46.67753601074219
0.0034659859342796888,-135.10128784179688
0.004149966010390968,-93.51634216308594
0.009394226133080715,-89.67874145507812
0.004994462665682614,-85.84793853759766
0.004550702587786689,-88.73756408691406
0.015275180661928954,-139.34156799316406
0.01400640916332655,-90.00900268554688
0.010291628724773511,-80.12054443359375
0.007638064270492549,-106.72084045410156
0.0035990860676430553,-86.9134521484375
0.007859188699167656,-63.78009796142578
0.005407809747029409,-75.61207580566406
0.006849649345134302,-86.03324890136719
0.010364822107688283,-103.33245086669922
0.011382517652117789,-66.29113006591797
0.004175471810508326,-113.54940795898438
0.007142460734155379,-80.96360778808594
0.005010529805273152,-112.3780517578125
0.009132951807104323,-97.32135009765625
0.00361795949077515,-108.24087524414062
0.01203143179161698,-69.55036926269531
0.008569308422027173,-73.44140625
0.015018523215695093,-76.41153717041016
0.004989702589824006,-144.1184539794922
0.017072032378466637,-90.95021057128906
0.0045591254839625365,-93.99751281738281
0.006845752338561831,-64.75111389160156
0.0034972748560928783,-65.78817749023438
0.012573920515096204,-59.18629455566406
0.013835021084924924,-123.6520767211914
0.007354634374158197,-75.97825622558594
0.01768408770181207,-79.25
0.004575529165617737,-89.69969940185547
0.004264768474484159,-80.19813537597656
0.014538925026973668,-90.66998291015625
0.013986193593961348,-72.48085021972656
0.009340499723232412,-94.42587280273438
0.013185397458799427,-61.399635314941406
0.005398252438320951,-92.09016418457031
0.004166517994127904,-169.96920776367188
0.007359230801697793,-115.85000610351562
0.00949753878187589,-74.13105010986328
0.006185825632445707,-117.5584716796875
0.005426516430047451,-114.31336975097656
0.006497516900105659,-82.9676742553711
0.0058990157848709136,-64.87176513671875
0.01090590689481904,-74.34014892578125
0.005949497087345779,-86.77145385742188
0.005573313254187915,-86.75598907470703
0.009046076517445163,-147.56716918945312
0.0030958792163537415,-126.123046875
0.007606767109198319,-55.24513244628906
0.005257573772098432,-80.04629516601562
0.008026118723281813,-86.83453369140625
0.010901645327807267,-64.55438232421875
0.0137104129310846,-98.34727478027344
0.005370086168349303,-126.95246124267578
0.009942927315542688,-62.87623596191406
0.0017646697930980943,-60.77946472167969
0.0037891069291897837,-103.71104431152344
0.007403634803542548,-52.69719696044922
0.0069847479295882175,-78.81551361083984
0.0069603283328273455,-64.50199890136719
0.004040282145062182,-61.12178039550781
0.008735171344630758,-87.55831909179688
0.008125199337935722,-82.61384582519531
0.005748271277714688,-101.89936065673828
0.011711294325041274,-72.91923522949219
0.010346222697393178,-88.7930908203125
0.0036147507387592295,-105.5491943359375
0.021339868462044782,-75.26799011230469
0.007442160427150999,-75.95236206054688
0.01151483196966879,-84.85031127929688
0.01175071387546662,-138.9605712890625
0.005187587937669958,-92.63916015625
0.003188566401175565,-89.17667388916016
0.007263527975837023,-76.01793670654297
0.0027253574502203856,-105.67848205566406
0.007437565464496048,-95.46408081054688
0.004933237833634444,-88.32118225097656
0.004676335634852363,-77.50682830810547
0.010636287640695486,-77.61267852783203
0.00763930186252818,-71.70722961425781
0.007697949857259247,-99.36305236816406
0.004393412243991912,-107.83417510986328
0.005415686338103385,-167.919677734375
0.013250275821522637,-79.04139709472656
0.0024451008723423225,-86.68423461914062
0.013640011587285505,-85.67427062988281
0.008874859970088985,-115.1295166015625
0.0059379000697426,-107.82013702392578
0.0015775332674684626,-109.63568115234375
0.004244723610895564,-80.07691955566406
0.005060963306194648,-82.82978820800781
0.006887706436684262,-52.469329833984375
0.015337864551550255,-73.01863098144531
0.007610186013245654,-104.82090759277344
0.013669363247792856,-59.417869567871094
0.006144178893159062,-54.77660369873047
0.004678578053566437,-108.15997314453125
0.007558205242277514,-100.59129333496094
0.006545087197554163,-98.86687469482422
0.00683458406224496,-99.92872619628906
0.008467456378571242,-119.11372375488281
0.0028968779126694786,-92.40982055664062
0.03667377690559511,-75.62334442138672
0.0014662793496288372,-70.49632263183594
0.005846024450920972,-48.864349365234375
0.0062009834266210685,-105.0491943359375
0.008179521671999503,-70.05372619628906
0.0033991536720855754,-56.89881896972656
0.006614311983047085,-52.99134826660156
0.0054436892889423326,-90.26922607421875
0.006128912082671047,-88.77651977539062
0.006188480459173198,-80.95979309082031
0.006494388325723057,-97.60939025878906
0.006396938132881999,-89.03532409667969
0.004799893710137124,-83.10191345214844
0.016232940434302543,-73.051513671875
0.005369987392959585,-122.71908569335938
0.007769511355764998,-116.44830322265625
0.004702837633490306,-116.1317138671875
0.0028499259334234394,-77.02301025390625
0.01147576133660739,-81.72201538085938
0.007771375173100768,-92.09098052978516
0.013264814043667706,-65.66366577148438
0.006593348154690708,-83.89239501953125
0.004463559289046195,-123.45199584960938
0.003608831950242922,-97.13800048828125
0.0038686177732504407,-83.05845642089844
0.012817683833107874,-79.55317687988281
0.00892699718706395,-86.89802551269531
0.006733116530962106,-58.040191650390625
0.007152490852233989,-70.63177490234375
0.003559729496172597,-47.83558654785156
0.005218951335233608,-141.68832397460938
0.004684124011539491,-126.01596069335938
0.016872843223312166,-112.5904541015625
0.006038951288097531,-66.90103149414062
0.00791490357191561,-93.79689025878906
0.01062914390186425,-80.13887023925781
0.003120321003120241,-88.35809326171875
0.004933445255140263,-66.27838134765625
0.005743275455480607,-76.24652862548828
0.018778222980992534,-107.63993835449219
0.008705619707140134,-78.28285217285156
0.008884570439909234,-112.1219482421875
0.015121644812561098,-134.13650512695312
0.006225705012209638,-101.87806701660156
0.003484840838235488,-106.37954711914062
0.003797644758855692,-87.68264770507812
0.01615077268556707,-121.68148803710938
0.006997161981741564,-55.40040588378906
0.014431548531123422,-109.9102783203125
0.008672676651747521,-99.57156372070312
0.004745877178416328,-68.44367218017578
0.011904837280698136,-136.50039672851562
0.01561665778527211,-75.13728332519531
0.0052870657935705926,-78.31570434570312
0.007567871647183216,-108.32417297363281
0.004665386062188265,-113.1827392578125
0.005602717801996852,-65.23889923095703
0.015721906331416204,-94.65748596191406
0.02023067560904625,-56.35509490966797
0.00961318166091058,-62.147377014160156
0.009978100969136396,-61.43475341796875
0.01058648814685794,-98.73318481445312
0.006563826016829186,-75.59566497802734
0.0034803341181503323,-71.29522705078125
0.00311945745787538,-122.07341003417969
0.0031435277875379235,-122.55564880371094
0.007345577352719434,-56.45819091796875
0.007106558605961821,-74.5977783203125
0.008091100540396403,-81.30612182617188
0.007146225640983541,-84.98991394042969
0.003282765048230643,-125.22186279296875
0.006981145576908947,-84.103515625
0.0075667148131989105,-94.3084716796875
0.010217956909157088,-124.34173583984375
0.003953673192493753,-85.83940124511719
0.009151552312065013,-84.60893249511719
0.0037342991819850906,-84.28192138671875
0.006595775233747262,-107.02679443359375
0.006666634373436919,-53.75617218017578
0.006445146550016212,-74.96794128417969
0.007935273896206678,-89.81083679199219
0.005968373925232868,-84.62474060058594
0.006908588931074215,-75.0037841796875
0.01623699000457629,-120.074462890625
0.004525549068930713,-132.55856323242188
0.0055451984941339415,-100.89840698242188
0.009628458357687416,-54.502716064453125
0.0051208133322789735,-70.52230834960938
0.012432422523725268,-92.79415893554688
0.002044341697247085,-78.61491394042969
0.005520354418853393,-85.1861572265625
0.0285352458633413,-60.98682403564453
0.006277988458186596,-107.89349365234375
0.009875658133426482,-151.75523376464844
0.004322612013580741,-84.50016784667969
0.0063850826072742286,-87.385009765625
0.004219540888817804,-92.80857849121094
0.008401666196645667,-94.74806213378906
0.004961479498656414,-77.54829406738281
0.005414571624850868,-100.68458557128906
0.0036128550345897216,-78.02061462402344
0.007353965136101032,-69.80697631835938
0.005691623917945096,-56.52008819580078
0.004060900047464855,-86.79847717285156
0.01068780269014094,-79.77606201171875
0.007705430879524427,-83.7859115600586
0.010710467824603128,-83.2030029296875
0.006579128617357993,-118.30016326904297
0.0051370138412590895,-112.45962524414062
0.007835130703812358,-98.11758422851562
0.009896614124260605,-70.91474914550781
0.02682379756799479,-59.79109191894531
0.008599757242062817,-66.8978042602539
0.0034262920180647286,-107.37507629394531
0.005153889973866467,-78.34031677246094
0.0027165939716858943,-130.63369750976562
0.0072941277447922705,-67.45367431640625
0.00429515551735918,-95.10932922363281
0.0024904953055474755,-126.44772338867188
0.003790188467478144,-131.4341278076172
0.007152788860431755,-72.4975814819336
0.003728292658462178,-97.37081909179688
0.013404022994098526,-95.11282348632812
0.007734886366415329,-55.50282287597656
0.0063075716379924025,-103.46614074707031
0.0037956170490406915,-53.34130859375
0.002124296727814746,-75.35452270507812
0.0027503860045324765,-87.54650115966797
0.002415981319848439,-95.07119750976562
0.0028189776919768784,-60.58668518066406
0.013197425555997087,-53.662689208984375
0.005293937614732227,-74.70265197753906
0.0069875681599508846,-106.30384826660156
0.009663906153677909,-83.32987213134766
0.005323868857372743,-116.35618591308594
0.00642608511042301,-101.03172302246094
0.0090443390343136,-86.37602996826172
0.0075542036839334,-102.53401184082031
0.00337362634388143,-85.77877807617188
0.007669439127026854,-57.79869079589844
0.006527801050611218,-113.05123901367188
0.005388234225657022,-84.09713745117188
0.0016119780949049145,-73.92880249023438
0.004333613758689272,-132.3323974609375
0.003273495336821299,-78.28950500488281
0.015989270810272953,-89.11805725097656
0.0034259237935716303,-98.02389526367188
0.007452323908237357,-93.19914245605469
0.006995178006754755,-99.98240661621094
0.005481650693356926,-90.84722900390625
0.004796625436996099,-114.66323852539062
0.009170297215660357,-105.75750732421875
0.018810258791735125,-80.13845825195312
0.009468009842639642,-94.38258361816406
0.00575927488148675,-69.36985778808594
0.005798645182288129,-82.58084106445312
0.004800950676222845,-60.03553771972656
0.012269049116627354,-111.48381042480469
0.0031741215177607833,-120.28364562988281
0.0091972601881213,-80.75733184814453
0.008148292829890805,-83.98039245605469
0.007034918458418322,-77.581787109375
0.0032605271096125626,-60.31773376464844
0.005108046278184622,-92.12783813476562
0.007924233210137755,-84.56208801269531
0.00762702117985085,-72.06140899658203
0.011892286168890272,-79.57986450195312
0.015464563743004344,-69.81700134277344
0.0038259703850457858,-80.29093933105469
0.005630834015168409,-90.28181457519531
0.011479109228207543,-84.0972900390625
0.004735797661076716,-87.38175201416016
0.021646420168575573,-77.97091674804688
0.009956414110293627,-70.28530883789062
0.015265127834145131,-65.57563018798828
0.003995584191409577,-78.35636901855469
0.0040633400753633826,-108.4215316772461
0.0028103712682274484,-110.9649658203125
0.0047503612759467045,-95.8643798828125
0.003310214543234987,-86.0560073852539
0.006612526609236721,-90.05766296386719
0.013583136199433766,-85.03292083740234
0.008067651310424546,-93.04203033447266
0.008091139539560857,-98.27802276611328
0.0022257577969814484,-153.97592163085938
0.020044782494057032,-74.48365783691406
0.003223643587099443,-86.72630310058594
0.012325769624839826,-108.71725463867188
0.009077938435963854,-108.23548889160156
0.006434150061815109,-68.65153503417969
0.010152869156844217,-100.35630798339844
0.004417369740338777,-91.28863525390625
0.011903778772978385,-66.79409790039062
0.0067016728443215655,-90.58091735839844
0.006188157844629109,-97.60054016113281
0.0063322663226690334,-84.28289794921875
0.004578643872482468,-61.83934020996094
0.009762977469624602,-93.99981689453125
0.003833296105567534,-101.15348815917969
0.002863068379668178,-117.29119873046875
0.004969037481740657,-101.81111907958984
0.0100505459453398,-57.65156555175781
0.0026636949835087175,-116.71338653564453
0.013327236569779551,-102.8690185546875
0.009489793685238801,-63.02537536621094
0.015152518752707143,-102.345703125
0.005331162684531207,-101.82536315917969
0.006147204898366714,-102.3876953125
0.008375894358508591,-82.50100708007812
0.004850608157837671,-99.80329895019531
0.00823360640772836,-99.26795959472656
0.00621334640406909,-91.20135498046875
0.011932891234232305,-62.65314483642578
0.006551352227913119,-106.63092041015625
0.01182273719466345,-75.42227172851562
0.022870766115420018,-112.43333435058594
0.004967692263312005,-58.44061279296875
0.013461150487682665,-95.77996063232422
0.004356655102887832,-119.88190460205078
0.01372131935579674,-83.5408935546875
0.001500460894848211,-123.9430923461914
0.004940429000016221,-106.94609069824219
0.008332488076830529,-118.49589538574219
0.004437067162260951,-73.90664672851562
0.004115717642692522,-106.18352508544922
0.006810359981538401,-101.1673583984375
0.007539159648255691,-80.91475677490234
0.0048945633619098886,-95.54346466064453
0.008248981565925432,-135.25860595703125
0.010138691952529253,-122.64274597167969
0.002928628198336348,-133.12930297851562
0.004055403060320319,-95.83003234863281
0.004413538390083221,-73.88006591796875
0.005409233055303461,-97.35099792480469
0.0037224970460326846,-152.59921264648438
0.004978328546194553,-76.18281555175781
0.016004641156735732,-77.59432983398438
0.005101434750576823,-104.33476257324219
0.008983801883089088,-105.19772338867188
0.007196571705343474,-79.7828369140625
0.006843626874995616,-67.37590026855469
0.012865686397798956,-99.7778091430664
0.011242364913456064,-75.33795166015625
0.002122882506179122,-97.44212341308594
0.003763832051521087,-113.41757202148438
0.004135870349404585,-120.04010009765625
0.006450184118690961,-76.0545425415039
0.0057826946663273,-79.17886352539062
0.009763972117829228,-51.307159423828125
0.006272544546379836,-121.49116516113281
0.012611405913656835,-93.5303726196289
0.017134904045298015,-82.59425354003906
0.004541772939060606,-131.55709838867188
0.00835596647810497,-80.41014099121094
0.0108633641079988,-81.0625
0.006504871396389134,-71.31576538085938
0.006436295378115462,-71.01380157470703
0.010719875103277467,-103.99810791015625
0.011222854558392545,-110.85296630859375
0.006178155967003596,-122.65730285644531
0.0034195322161019747,-92.81318664550781
0.006880997130013149,-93.58486938476562
0.00765688860729085,-103.29823303222656
0.011553171798559332,-54.53129577636719
0.0083325397023984,-85.40765380859375
0.008888841323848281,-94.83792114257812
0.006662150834235216,-91.07789611816406
0.004060182273740083,-76.47142028808594
0.010035790123613199,-96.73530578613281
0.004656702489785612,-92.20675659179688
0.009128224536830659,-95.43006896972656
0.00336187639102125,-87.62454223632812
0.0037934347989601134,-124.52192687988281
0.004742581371347484,-78.75189208984375
0.006126054917911931,-75.86670684814453
0.01093370231738615,-92.65824890136719
0.006452025357954126,-86.151123046875
0.0057728684273018974,-86.50764465332031
0.005598804983010049,-80.69134521484375
0.003939814578079831,-68.0060043334961
0.008173022807917462,-75.62704467773438
0.0077566368327765,-47.49607849121094
0.00991685850328437,-43.61964416503906
0.01861712853033697,-93.6376953125
0.006374035543440157,-69.35714721679688
0.0029509577756555907,-119.74685668945312
0.002798734888260235,-116.58712768554688
0.002009088912768366,-130.7324676513672
0.010319539741275238,-81.2726821899414
0.003390418722154787,-112.22621154785156
0.01173271114811235,-72.28926086425781
0.021150205792919884,-59.840492248535156
0.0069605756168485905,-58.35478210449219
0.005490638939780256,-88.56634521484375
0.0031903054145894574,-47.17768859863281
0.004118981123568462,-124.52197265625
0.010944773499730037,-105.7799072265625
0.0064213481972338424,-87.85980224609375
0.01136178850271572,-75.07608032226562
0.006019609842005746,-114.82795715332031
0.006308753992641743,-54.246856689453125
0.01673250909817884,-58.17002868652344
0.009929478971039055,-90.40130615234375
0.011595235816281564,-72.79879760742188
0.01132301463426392,-78.72012329101562
0.015391781371846613,-67.00604248046875
0.005851717224669316,-60.84632873535156
0.01111376479164776,-68.22622680664062
0.004176178925363739,-59.85426330566406
0.0035711872037227014,-66.56209564208984
0.014206786780581501,-48.584144592285156
0.004359182336470618,-78.82188415527344
0.004474099269625542,-91.15496063232422
0.007859176330810123,-87.92831420898438
0.003869380819674963,-62.29042053222656
0.004339991757529622,-79.5840072631836
0.006847097815007707,-81.65438842773438
0.008241534433423337,-85.0606689453125
0.007872951965142188,-91.44207763671875
0.0021580113360350718,-152.55471801757812
0.013924488358474771,-116.69206237792969
0.009916797264519057,-101.028076171875
0.006987927017086437,-52.7930908203125
0.022079581688694488,-59.03826904296875
0.005052085599575279,-140.97398376464844
0.0019413465265945467,-85.22817993164062
0.005001690430560067,-94.87301635742188
0.008315176095831153,-98.83428955078125
0.0070890253830859905,-132.90646362304688
0.010398545757470627,-65.68340301513672
0.015515165354683263,-86.33390808105469
0.005419270243309471,-71.10488891601562
0.0061019551215844145,-120.24169921875
0.003269532133091604,-122.21694946289062
0.01043625478719915,-135.52249145507812
0.006896946288515208,-74.62303924560547
0.00698708633385383,-58.178619384765625
0.007042288582155897,-89.92015075683594
0.0054753593389029204,-95.24359893798828
0.010930804780525123,-96.60272216796875
0.019504556638478464,-79.97410583496094
0.014266504389305804,-80.89341735839844
0.0020700209019931903,-83.6160888671875
0.010730186992070902,-79.98060607910156
0.0055276538393448475,-93.25106811523438
0.005647455520845393,-104.77366638183594
0.01345643244158839,-75.99249267578125
0.011627704159901879,-84.05731201171875
0.011448704598279893,-93.9619369506836
0.003677585314584857,-102.49797058105469
0.01761493605838084,-53.89325714111328
0.00494936227177538,-66.78667449951172
0.0026733564235512405,-102.10978698730469
0.013980860574757713,-60.06367492675781
0.007239400012810384,-71.99710845947266
0.004878066116530311,-41.665008544921875
0.011226439443914403,-74.70480346679688
0.011555163600994615,-96.27049255371094
0.020233671151010962,-105.1523208618164
0.011778554966128682,-67.00559997558594
0.004137213270410159,-67.09768676757812
0.006459338050370535,-100.17655181884766
0.011658220911457568,-111.90209197998047
0.0035745113306649245,-121.95388793945312
0.011639097499448971,-70.08321380615234
0.006472774559992844,-58.52154541015625
0.016375591581023065,-112.67979431152344
0.018884117264461587,-108.158447265625
0.01034850435263961,-86.81652069091797
0.00907872016234548,-99.1171875
0.016836087771917346,-81.80592346191406
0.014585551897718157,-105.88836669921875
0.006071976140026044,-138.27735900878906
0.005215150531031098,-129.6013946533203
0.0060625630794222335,-114.36624145507812
0.003965465255357322,-87.1207275390625
0.007125954272794205,-96.19306182861328
0.012385370082949173,-91.87073516845703
0.00940049306974445,-62.639984130859375
0.011959707943066016,-80.71684265136719
0.002543374866747851,-134.6849365234375
0.012573263599874542,-84.6158218383789
0.006573723312837588,-113.24510192871094
0.004977052769304717,-55.0072021484375
0.0193125513816111,-57.087310791015625
0.004321357221929046,-103.20443725585938
0.013593512087862733,-111.35466003417969
0.0023731723046670292,-148.75778198242188
0.006735036621288736,-105.76945495605469
0.01123154459870756,-104.11361694335938
0.006862906435398064,-92.9622802734375
0.0065335626920560354,-121.65776062011719
0.01534810870003363,-63.04884338378906
0.011599590194804044,-120.73849487304688
0.00794626061716513,-117.06575012207031
0.0070478688750139325,-121.83612060546875
0.011582480642233186,-87.94258117675781
0.006376840561495268,-104.94960021972656
0.012392936152594266,-97.71209716796875
0.0065168449862347605,-57.00224304199219
0.003224767319729478,-89.21160888671875
0.00810760123216095,-82.05131530761719
